Input Direction,Data Type,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Compressed Size,Compression Ratio
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,CHIMP,SNAPPY,1599741,1236070,34408,12892,284288.0,0.35535644643553593
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,PLAIN,UNCOMPRESSED,1231871,252678,28,25,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,PLAIN,LZ4,1422609,304830,1271746,1779441,439181.0,0.5489707602923976
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,PLAIN,GZIP,1180081,250134,12618120,3059240,253616.0,0.3170168298317013
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,PLAIN,SNAPPY,1167021,250711,1354290,476325,444796.0,0.5559894401055986
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,737605,545425,21,14,86053.0,0.10756517434825655
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,TS_2DIFF,LZ4,742159,582772,64597,145990,45827.0,0.057283177168228366
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,TS_2DIFF,GZIP,741933,547450,1513603,352303,33174.0,0.04146708532914674
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,TS_2DIFF,SNAPPY,741315,546953,76613,29629,44903.0,0.05612818871811286
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLE,UNCOMPRESSED,1450967,792487,15,20,168281.0,0.21034914650853476
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLE,LZ4,1488375,799049,134964,360045,123955.0,0.1549422005779943
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLE,GZIP,1472334,811055,3525433,884380,102811.0,0.12851246487535126
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLE,SNAPPY,1453076,808114,164355,51487,125019.0,0.15627218727812742
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,1980187,1142424,25,22,676605.0,0.8457477925220752
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,SPRINTZ,LZ4,2063878,1474752,1000492,1661405,535944.0,0.6699233007669921
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,SPRINTZ,GZIP,2026081,1153800,18368361,3499175,336977.0,0.4212170378296217
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,SPRINTZ,SNAPPY,2004329,1145560,1459302,448746,531764.0,0.6646983530164693
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,GORILLA,UNCOMPRESSED,1755622,1303795,17,20,811238.0,1.0140373596264047
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,GORILLA,LZ4,1772480,2779180,207280,2654545,807171.0,1.008953660463396
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,GORILLA,GZIP,1766441,1282395,23183717,5378388,735433.0,0.9192820571794293
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,GORILLA,SNAPPY,1783909,1307364,61506,27525,811280.0,1.01408985910141
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLBE,UNCOMPRESSED,21434555,5519816,32,24,801974.0,1.0024574754252458
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLBE,LZ4,21567824,5524584,1064926,1825359,652879.0,0.8160905890941094
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLBE,GZIP,21982178,5511487,19316155,4283752,420947.0,0.5261784882151173
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RLBE,SNAPPY,21534861,5511850,1620064,437429,641699.0,0.8021157288427121
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RAKE,UNCOMPRESSED,44284402,137,529,74,1255075.0,1.5688280617193826
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RAKE,LZ4,44665327,360,1945460,2005190,594387.0,0.7429763202367985
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RAKE,GZIP,45119900,405,29412586,4779346,352517.0,0.4406418435815641
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,RAKE,SNAPPY,44556071,429,2673306,718004,616931.0,0.7711560384396159
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,BUFF,UNCOMPRESSED,11143960,1194725,13,18,275023.0,0.34377531224687763
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,BUFF,LZ4,11549414,1220497,161167,762941,265606.0,0.3320041799582006
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,BUFF,GZIP,11613660,1247410,6775190,1824356,228957.0,0.2861933880661191
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,BUFF,SNAPPY,11164149,1187412,21774,10262,275039.0,0.34379531204687924
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,CHIMP,UNCOMPRESSED,2308546,1801869,24,23,622478.0,0.778089719102809
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,CHIMP,LZ4,2292545,3342437,132074,1783703,624220.0,0.7802671973280269
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,CHIMP,GZIP,2339878,1860638,11813724,3899271,601552.0,0.7519324806751936
./Datasets/Real-World/Numerical/DOUBLE/data/5.csv,DOUBLE,CHIMP,SNAPPY,2297816,1811228,50246,21242,622511.0,0.778130968690313
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,PLAIN,UNCOMPRESSED,1069552,251766,55,48,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,PLAIN,LZ4,1426314,247193,1259305,1791090,416538.0,0.5206672933270663
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,PLAIN,GZIP,1069477,239980,15511920,3002374,243637.0,0.3045432045679543
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,PLAIN,SNAPPY,1060884,249965,1360685,467781,398673.0,0.4983362666373337
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,800232,536914,19,20,32833.0,0.04104083959160404
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,TS_2DIFF,LZ4,815374,538460,18738,24810,8739.0,0.010923640763592361
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,TS_2DIFF,GZIP,813072,539769,410024,76269,4745.0,0.005931190688093116
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,TS_2DIFF,SNAPPY,808201,538510,19950,9198,7727.0,0.009658653413465876
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLE,UNCOMPRESSED,1917682,1199973,27,25,776766.0,0.9709477905220959
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLE,LZ4,1988979,1297273,623820,893379,242187.0,0.30273072269277324
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLE,GZIP,1929847,1243885,12613123,1951168,106500.0,0.13312366876331239
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLE,SNAPPY,1914339,1209705,720269,299990,188913.0,0.23613888861111396
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,2479172,1406464,35,20,792637.0,0.9907863421365798
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,SPRINTZ,LZ4,2543415,1898582,1239010,1819467,566253.0,0.7078091719082807
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,SPRINTZ,GZIP,2486332,1431982,21065061,3821857,348969.0,0.4362068879311209
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,SPRINTZ,SNAPPY,2478721,1406511,1599126,467916,575039.0,0.7187915620843793
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,GORILLA,UNCOMPRESSED,1649409,1230989,21,23,822972.0,1.0287047129528712
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,GORILLA,LZ4,1660098,2795404,290200,2717687,812446.0,1.0155473445265546
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,GORILLA,GZIP,1714890,1336163,19578742,5776317,744470.0,0.9305781942180574
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,GORILLA,SNAPPY,1856453,1356387,137438,49716,816297.0,1.0203610463895365
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLBE,UNCOMPRESSED,130228364,6384262,368,222,861644.0,1.0770442295577052
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLBE,LZ4,120879572,6097462,1252361,1842395,660771.0,0.825955490445096
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLBE,GZIP,122086138,6081307,21426640,4586809,438262.0,0.5478220217797826
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RLBE,SNAPPY,121684302,6148551,1730450,448729,668180.0,0.8352166478335213
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RAKE,UNCOMPRESSED,44516133,279,548,114,1342412.0,1.6779982200177985
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RAKE,LZ4,44853238,388,1895740,1961107,569146.0,0.7114253857461423
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RAKE,GZIP,44500012,330,34534307,4922150,349733.0,0.43716187838121584
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,RAKE,SNAPPY,44043199,279,2857795,767730,609360.0,0.7616923830761693
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,BUFF,UNCOMPRESSED,10412123,1187999,15,13,237523.0,0.2969007809921904
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,BUFF,LZ4,10599062,1150160,38287,674148,238279.0,0.29784577154228475
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,BUFF,GZIP,10568051,1156176,6745844,1588659,219031.0,0.27378601213987835
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,BUFF,SNAPPY,10690362,1176329,19093,8579,237535.0,0.2969157808421913
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,CHIMP,UNCOMPRESSED,2311909,1879544,17,19,527602.0,0.6594959050409492
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,CHIMP,LZ4,2321962,2796169,44974,1518292,529665.0,0.6620746292537083
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,CHIMP,GZIP,2331179,1903384,10767320,3420147,511298.0,0.6391161088389119
./Datasets/Real-World/Numerical/DOUBLE/data/4.csv,DOUBLE,CHIMP,SNAPPY,2297029,1909500,38524,18256,527632.0,0.6595334046659537
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,PLAIN,UNCOMPRESSED,1155747,251065,17,30,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,PLAIN,LZ4,1334367,251808,1051602,1393695,324150.0,0.40518344816551854
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,PLAIN,GZIP,1124190,250332,23414848,2554716,188780.0,0.23597264027359743
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,PLAIN,SNAPPY,1091891,269419,947410,340660,278917.0,0.3486427635723643
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,653027,505172,17,11,46264.0,0.057829421705782966
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,TS_2DIFF,LZ4,649277,525934,35196,113674,29301.0,0.036625883741162595
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,TS_2DIFF,GZIP,655554,506341,1161801,228050,22097.0,0.027620973790262106
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,TS_2DIFF,SNAPPY,677235,505241,38599,14173,29113.0,0.036390886091139066
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLE,UNCOMPRESSED,1392198,790072,16,17,136954.0,0.17119078809211893
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLE,LZ4,1415066,767903,12475,285097,99268.0,0.12408375916240828
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLE,GZIP,1362722,760584,2466529,782739,136365.0,0.1704545454545456
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLE,SNAPPY,1350466,775731,10824,5389,136966.0,0.1712057879421207
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,2309532,1341173,28,14,663770.0,0.8297042029579701
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,SPRINTZ,LZ4,2355676,1572095,1128780,1280553,392449.0,0.49055634443655555
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,SPRINTZ,GZIP,2391614,1355839,38520532,2961551,238613.0,0.29826326736732656
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,SPRINTZ,SNAPPY,2313806,1344823,1294120,544390,369413.0,0.46176163238367673
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,GORILLA,UNCOMPRESSED,1668979,1249064,20,20,796285.0,0.9953462965370358
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,GORILLA,LZ4,1690617,2504451,1209564,1613601,528754.0,0.6609358906410927
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,GORILLA,GZIP,1720457,1261912,35482503,3625603,315598.0,0.39449355506444983
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,GORILLA,SNAPPY,1686101,1261244,1450505,481350,545178.0,0.6814656853431461
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLBE,UNCOMPRESSED,91907546,6022634,118,89,831411.0,1.0392533574664262
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLBE,LZ4,91640608,6001030,1339169,1293794,456332.0,0.5704092959070409
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLBE,GZIP,91028535,6010437,24668742,3611434,289247.0,0.36155513444865556
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RLBE,SNAPPY,91254852,5994340,1784770,524995,469362.0,0.5866966330336689
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RAKE,UNCOMPRESSED,38184878,213,589,127,1100870.0,1.3760737392626081
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RAKE,LZ4,38077054,405,1304655,1273286,368787.0,0.46097914020859776
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RAKE,GZIP,37987582,333,23057010,3516433,225631.0,0.28203592964070395
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,RAKE,SNAPPY,37970607,234,1567854,469628,367439.0,0.45929415705842985
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,BUFF,UNCOMPRESSED,5977041,863957,17,22,150022.0,0.18752562474375264
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,BUFF,LZ4,6108723,880087,23346,421389,149643.0,0.18705187948120522
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,BUFF,GZIP,6438858,875538,3203495,994524,142356.0,0.17794322056779424
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,BUFF,SNAPPY,5865836,856627,11836,5701,150030.0,0.1875356246437535
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,CHIMP,UNCOMPRESSED,1805969,1661586,10,15,279229.0,0.3490327596724031
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,CHIMP,LZ4,1899673,1803437,24207,731985,280320.0,0.3503964960350392
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,CHIMP,GZIP,1947067,1705744,7590035,1987702,264230.0,0.3302841971580288
./Datasets/Real-World/Numerical/DOUBLE/data/0.csv,DOUBLE,CHIMP,SNAPPY,1819735,1654260,20999,9953,279240.0,0.3490465095349045
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,PLAIN,UNCOMPRESSED,1282139,250369,28,28,800000.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,PLAIN,LZ4,1173420,279048,59844,3067374,803139.0,1.0039237499999991
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,PLAIN,GZIP,1106003,251191,28588545,5387073,718436.0,0.8980450000000009
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,PLAIN,SNAPPY,1091277,251002,60280,37034,800042.0,1.0000525000000007
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,720411,551168,13,15,106771.0,0.13346374999999985
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,TS_2DIFF,LZ4,710884,552591,68850,296084,95786.0,0.11973249999999985
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,TS_2DIFF,GZIP,725578,554790,1852604,650175,89833.0,0.1122912500000001
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,TS_2DIFF,SNAPPY,714905,552360,66575,12699,96422.0,0.12052749999999993
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLE,UNCOMPRESSED,1839829,806737,13,14,212903.0,0.26612875
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLE,LZ4,1453107,812092,17310,610136,213739.0,0.2671737499999997
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLE,GZIP,1424544,804215,4777252,1361671,207913.0,0.25989125000000024
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLE,SNAPPY,1360204,818591,16716,8220,212918.0,0.26614750000000015
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,2301227,1334420,14,19,641953.0,0.8024412500000005
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,SPRINTZ,LZ4,2367229,1772029,49861,1850744,644472.0,0.8055900000000001
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,SPRINTZ,GZIP,2314847,1327728,13166271,4086527,632569.0,0.7907112500000005
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,SPRINTZ,SNAPPY,2300244,1318496,54342,23573,641988.0,0.8024849999999999
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,GORILLA,UNCOMPRESSED,1532123,1178955,21,11,722663.0,0.90332875
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,GORILLA,LZ4,1552632,2726904,51634,2176094,725498.0,0.9068724999999992
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,GORILLA,GZIP,1532541,1175888,22683283,4769953,686090.0,0.8576124999999999
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,GORILLA,SNAPPY,1542680,1168919,60385,25216,722702.0,0.9033774999999997
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLBE,UNCOMPRESSED,137034430,6138356,110,84,872110.0,1.0901374999999993
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLBE,LZ4,136875157,6155782,62171,2328633,875531.0,1.0944137500000006
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLBE,GZIP,137424814,6304523,29281841,5869198,789687.0,0.9871087499999994
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RLBE,SNAPPY,137017140,6127565,61415,28379,872164.0,1.0902049999999994
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RAKE,UNCOMPRESSED,51813334,95,436,96,1077011.0,1.3462637499999994
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RAKE,LZ4,51890755,336,261181,3874535,1079575.0,1.34946875
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RAKE,GZIP,52853636,342,64062834,7963205,861893.0,1.0773662499999992
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,RAKE,SNAPPY,52043749,226,134886,51576,1076198.0,1.3452474999999995
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,BUFF,UNCOMPRESSED,42631349,4939716,23,19,937520.0,1.1719000000000006
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,BUFF,LZ4,43857533,5217436,128430,3640040,941182.0,1.176477499999999
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,BUFF,GZIP,42262868,4942325,55524665,5746278,786862.0,0.9835775000000005
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,BUFF,SNAPPY,41745916,4957803,538872,150301,928921.0,1.1611512500000014
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,CHIMP,UNCOMPRESSED,1912343,1594060,16,15,621915.0,0.777393750000001
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,CHIMP,LZ4,1906603,3132137,45970,1830298,624355.0,0.7804437500000005
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,CHIMP,GZIP,1941551,1617387,8795965,758873,622123.0,0.7776537499999995
./Datasets/Real-World/Numerical/DOUBLE/data/1.csv,DOUBLE,CHIMP,SNAPPY,1930104,1618276,44755,30768,621948.0,0.7774349999999999
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,PLAIN,UNCOMPRESSED,1279090,250051,35,25,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,PLAIN,LZ4,1179100,312989,62127,3024378,803147.0,1.0039237107628913
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,PLAIN,GZIP,1107254,251107,23000487,5128954,709808.0,0.8872511274887246
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,PLAIN,SNAPPY,1094505,269281,59713,27866,800050.0,1.0000524994750044
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,649115,502484,13,13,43848.0,0.054809451905480984
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,TS_2DIFF,LZ4,655234,523590,34114,78220,25352.0,0.03168968310316899
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,TS_2DIFF,GZIP,662063,506522,1123064,193806,18004.0,0.02250477495225046
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,TS_2DIFF,SNAPPY,648870,501383,37842,14899,25223.0,0.03152843471565282
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLE,UNCOMPRESSED,1663830,1230630,22,29,800467.0,1.000573744262558
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLE,LZ4,1713523,1412315,816009,1051972,303958.0,0.3799437005629944
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLE,GZIP,1711584,1238322,24220773,2336850,167874.0,0.20984040159598408
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLE,SNAPPY,1697615,1235430,875551,303458,230334.0,0.2879146208537917
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,2194240,1245554,21,26,636289.0,0.7953532964670348
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,SPRINTZ,LZ4,2232447,1679382,48528,1850528,638786.0,0.7984745152548477
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,SPRINTZ,GZIP,2161652,1250825,11909285,3876102,627603.0,0.7844959050409491
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,SPRINTZ,SNAPPY,2177575,1243085,60345,22753,636323.0,0.7953957960420395
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,GORILLA,UNCOMPRESSED,1632740,1230346,20,14,825020.0,1.031264687353127
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,GORILLA,LZ4,1909032,1357816,64676,2499494,828257.0,1.0353108968910316
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,GORILLA,GZIP,1646884,1258018,40132514,5478294,744369.0,0.9304519454805462
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,GORILLA,SNAPPY,1634653,1312731,63132,27518,825062.0,1.0313171868281323
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLBE,UNCOMPRESSED,130347424,6154498,91,47,866747.0,1.0834229157708413
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLBE,LZ4,130677030,6178130,59619,2257176,870147.0,1.0876728732712666
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLBE,GZIP,131241265,6219054,26350049,5955469,800637.0,1.0007862421375788
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RLBE,SNAPPY,131214721,6156352,58005,27309,866793.0,1.0834804151958488
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RAKE,UNCOMPRESSED,53252859,120,438,134,1133971.0,1.4174495755042449
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RAKE,LZ4,53829775,353,413030,4630209,1130067.0,1.4125696243037569
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RAKE,GZIP,54164025,346,70997861,8179102,865032.0,1.0812791872081269
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,RAKE,SNAPPY,54031750,263,682403,203407,1117283.0,1.3965897841021602
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,BUFF,UNCOMPRESSED,40004148,4670867,41,26,900029.0,1.1250249997500033
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,BUFF,LZ4,41255525,4901216,80521,3561641,903552.0,1.1294287057129415
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,BUFF,GZIP,39627804,4691957,49607356,5439676,728220.0,0.910265897341027
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,BUFF,SNAPPY,39612524,4665430,808415,274023,859046.0,1.0737967620323798
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,CHIMP,UNCOMPRESSED,2082738,1654133,15,19,644896.0,0.8061119388806118
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,CHIMP,LZ4,2089374,3208348,45847,1847146,647426.0,0.8092744072559271
